Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11194.2	2621	0.7782	41.9846	25.1467	0.8343	0.9427	8.7649	6.6573	0.3323	0.2429	0.0851	0.8542	0.2341	-0.0065	0.0092	-0.1351	0.0753	0.0501
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11249.2	1966.9	0.7782	74.1737	31.3204	0.9502	1	10.947	8.7805	0.3879	0.3801	0.2314	0.6668	0.0745	-0.0435	-0.0424	-0.0902	0.004	0.0194
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12625.4	1428	0.7781	70.9456	30.3058	0.9707	1	10.4908	8.7856	0.3905	0.4019	0.1464	0.5922	0.0797	-0.0462	-0.0481	-0.0929	0.0367	0.025
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11170.5	1903.2	0.7781	21.7605	17.5527	0.8876	0.9662	6.0086	4.7913	0.5743	0.5859	0.4245	0.6862	0.0659	-0.0853	-0.0817	-0.1308	-0.0303	0.0256
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11596.7	2134.3	0.7781	48.9906	25.3781	0.9559	1	8.73	7.1256	0.3583	0.3785	0.1239	0.5581	0.0892	-0.0375	-0.0438	-0.0814	0.0315	0.0278
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12565.9	1597.3	0.7781	24.4097	18.2597	0.92	0.9942	6.2134	5.0397	0.4295	0.4359	0.2401	0.5565	0.0738	-0.0493	-0.0573	-0.0804	0.011	0.0256
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11854.3	821.28	0.7781	36.5813	22.7368	0.8892	0.9828	8.3328	6.0787	0.3706	0.4086	0.1316	0.5743	0.1097	-0.0379	-0.0432	-0.0766	0.0424	0.029
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11506.9	2489.6	0.7781	27.4429	19.671	0.8912	0.9573	6.5259	5.8769	0.4623	0.472	0.1026	1.037	0.2414	-0.0435	-0.0373	-0.1694	0.0539	0.0498
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10938.4	2693.9	0.778	34.7402	22.2335	0.8831	0.9701	7.5762	6.2334	0.378	0.3731	0.0743	0.745	0.154	-0.0356	-0.0397	-0.1175	0.0829	0.0474
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11941	2219.9	0.778	53.2244	26.3009	0.9669	1	8.7522	7.9479	0.461	0.4808	0.2416	0.7555	0.1242	-0.0565	-0.0545	-0.1381	0.0035	0.0323
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11488.5	2237.4	0.778	106.6859	37.1454	0.9716	1	12.4418	10.6593	0.4483	0.4489	0.2382	0.6297	0.0829	-0.0536	-0.0571	-0.1028	0.0025	0.0216
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11646.4	2519.6	0.778	139.3507	42.3385	0.9769	1	14.2006	12.7898	0.4624	0.4365	0.2521	0.8561	0.1165	-0.0522	-0.053	-0.1019	0.013	0.0196
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11453.2	2260.1	0.778	52.3709	26.9548	0.9058	0.9955	9.901	6.4547	0.497	0.4669	0.3432	0.7493	0.1032	-0.0691	-0.0703	-0.122	0.0113	0.0251
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11348.1	870.56	0.7779	68.3909	30.5441	0.9212	0.9967	11.0322	7.6471	0.4536	0.4096	0.1251	0.9577	0.183	-0.0587	-0.0604	-0.1459	0.0294	0.0392
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12567.4	1105.2	0.7779	48.2723	25.1446	0.9594	1	8.7865	6.8917	0.4487	0.4377	0.2454	0.6765	0.1156	-0.0557	-0.0594	-0.1081	-0.0076	0.0207
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11864.4	2376.3	0.7779	68.2711	29.6602	0.9752	1	9.9042	9.0237	0.3355	0.3355	0.0985	0.5796	0.0821	-0.0271	-0.0327	-0.0818	0.0398	0.028
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12116.9	1005.5	0.7778	50.7873	26.1585	0.9327	1	9.4208	6.6168	0.49	0.4786	0.3819	0.6874	0.0635	-0.0596	-0.0612	-0.1018	-0.0181	0.0185
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11841.3	1494.5	0.7778	67.6562	29.6254	0.9687	0.9969	9.9325	8.6469	0.4393	0.4295	0.2546	0.6555	0.0895	-0.0469	-0.0458	-0.0821	-0.0063	0.0182
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11984.2	961.76	0.7777	86.8745	34.1073	0.9384	0.9985	12.4493	8.6455	0.5618	0.5596	0.4174	0.6996	0.0563	-0.0819	-0.0827	-0.1111	-0.0313	0.0131
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11052.9	1499.4	0.7777	95.4029	36.4663	0.9015	1	12.9359	8.979	0.4772	0.4715	0.2719	0.7391	0.1095	-0.0591	-0.0585	-0.1001	-0.0088	0.0203
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12427.1	706.29	0.7777	22.1747	17.8283	0.8767	0.9676	6.2092	4.9106	0.4785	0.5052	0.1373	0.8244	0.1816	-0.0547	-0.0532	-0.1398	0.0361	0.0426
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11222.9	1903.2	0.7777	69.1755	29.9401	0.9697	1	10.4767	8.7902	0.4063	0.4153	0.2468	0.5806	0.0702	-0.0504	-0.0542	-0.076	0.0001	0.0154
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11830.6	855.29	0.7777	66.3482	31.216	0.8556	0.9384	10.5524	8.947	0.4999	0.5036	0.2926	0.6385	0.0641	-0.0703	-0.0716	-0.1053	-0.0155	0.017
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11161.9	2266.2	0.7776	36.6474	22.6024	0.9015	0.9747	7.5394	6.8152	0.2873	0.2911	0.0793	0.5435	0.1225	-0.0105	-0.0127	-0.0743	0.0669	0.0359
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11595.6	2698.8	0.7776	35.2404	21.9579	0.9185	1	7.9489	5.6017	0.4026	0.4248	0.1607	0.6064	0.114	-0.0488	-0.056	-0.0969	0.0254	0.0286
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12339.3	879.03	0.7776	58.0911	27.4494	0.9688	1	9.5064	7.8728	0.428	0.4379	0.2794	0.6485	0.0718	-0.0533	-0.0555	-0.0822	-0.0118	0.0137
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12361.4	1188.5	0.7775	76.9964	31.715	0.9619	0.9968	10.6507	9.4026	0.5488	0.5352	0.321	0.8964	0.1056	-0.0682	-0.0673	-0.1407	-0.0256	0.0192
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11284.7	2161.6	0.7775	28.7829	19.4968	0.9515	0.9899	6.5746	5.9027	0.4258	0.4065	0.1342	0.8056	0.1922	-0.0445	-0.0469	-0.1364	0.0365	0.0437
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11120	1676.7	0.7775	63.1044	28.9932	0.9434	1	10.3938	7.7746	0.4447	0.4267	0.2671	0.7428	0.093	-0.0483	-0.0469	-0.1056	0.0099	0.0233
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11271.5	1487.7	0.7774	84.7558	33.5263	0.9476	1	11.9741	8.9559	0.4672	0.4668	0.2415	0.6512	0.0699	-0.0588	-0.0599	-0.0985	0.0015	0.0178
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12157	650.74	0.7774	31.6752	20.673	0.9314	1	7.3771	5.4689	0.5197	0.5077	0.2039	1.0088	0.1874	-0.065	-0.0593	-0.1538	0.0067	0.0448
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12250.3	1291.6	0.7774	35.6208	22.0251	0.9227	0.9921	7.7846	6.5013	0.3529	0.3693	0.1372	0.53	0.0861	-0.0216	-0.0244	-0.0593	0.0346	0.0236
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11706	2015.5	0.7773	51.8452	26.0231	0.9621	1	8.7672	7.6788	0.5339	0.5182	0.3761	0.7534	0.0805	-0.0695	-0.0729	-0.1206	-0.0053	0.0233
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11987.3	781.98	0.7773	97.8154	36.9289	0.9013	0.9944	13.6264	8.8342	0.5356	0.5197	0.3471	0.836	0.0996	-0.0755	-0.0761	-0.1191	0.0036	0.021
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11809.5	1731	0.7773	66.6095	29.8841	0.9373	0.9992	11.0168	7.6125	0.4776	0.4764	0.3177	0.6277	0.0505	-0.0577	-0.0568	-0.0921	-0.0175	0.0149
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12623.1	1083.1	0.7773	30.2844	20.3211	0.9216	0.9935	7.5451	5.4463	0.5146	0.518	0.2331	0.7596	0.1144	-0.0703	-0.075	-0.118	-0.0108	0.0264
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12038.7	2319.7	0.7772	41.0219	23.2375	0.9547	1	8.1982	6.6575	0.5761	0.6183	0.2951	0.7651	0.1195	-0.0714	-0.0731	-0.1169	-0.0083	0.0253
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11853.3	1431.8	0.7772	104.5585	37.3375	0.9425	0.9994	13.4365	9.5337	0.4636	0.4626	0.2563	0.6938	0.0884	-0.057	-0.058	-0.0966	0.0215	0.0188
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12159	2185.1	0.7772	54.157	26.5433	0.966	1	8.9115	7.7085	0.3705	0.3633	0.2831	0.4758	0.0468	-0.0388	-0.0423	-0.069	0.0294	0.0188
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11129.8	1932.9	0.7771	95.4642	35.0955	0.974	1	12.0957	10.4447	0.313	0.31	0.2515	0.4615	0.0356	-0.0283	-0.0283	-0.0644	0.0079	0.0165
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11692.4	1573.9	0.777	26.0459	18.9374	0.9127	0.9766	6.5375	5.4544	0.5986	0.6053	0.2007	0.9238	0.2043	-0.0804	-0.0795	-0.1615	0.0111	0.0448
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11302.8	2467.8	0.777	130.6315	40.9965	0.9767	1	13.737	12.1208	0.3518	0.3514	0.1037	0.5072	0.0612	-0.0339	-0.0354	-0.0706	0.0427	0.0179
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11837.6	1814.1	0.777	38.3835	22.3451	0.966	1	7.6281	6.4035	0.4958	0.5017	0.3559	0.6217	0.0457	-0.0642	-0.0652	-0.0949	-0.0289	0.0153
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12549.4	906.46	0.7769	72.0831	30.4355	0.9779	1	10.1053	9.0645	0.4529	0.4464	0.3547	0.6114	0.0543	-0.0572	-0.0574	-0.0792	-0.0282	0.0106
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12381.6	1461	0.7769	61.6147	33.5173	0.6892	0.8365	11.6482	8.6693	0.591	0.6154	0.17	0.8837	0.1656	-0.074	-0.0819	-0.1262	0.0114	0.0324
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11885.9	2764.1	0.7768	38.757	22.4347	0.9676	1	7.9182	6.5394	0.4786	0.4822	0.2005	0.6974	0.1148	-0.0562	-0.0612	-0.1074	0.0096	0.0249
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11420.3	2113.8	0.7768	30.3532	20.5201	0.9058	0.9763	7.139	5.8169	0.4485	0.4372	0.1916	0.706	0.1166	-0.0591	-0.0584	-0.1154	0.0291	0.0299
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12315.6	953.68	0.7768	45.0422	24.4623	0.9459	0.9969	8.4848	6.5866	0.5735	0.5541	0.1964	0.9568	0.1518	-0.0762	-0.084	-0.1274	0.0179	0.0312
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11501	2239.4	0.7768	49.4549	26.119	0.911	0.9921	9.6956	6.5216	0.4588	0.4697	0.2052	0.7206	0.1122	-0.0533	-0.0529	-0.0993	0.0014	0.0259
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12171.8	1950.6	0.7768	47.0243	28.3603	0.7347	0.8886	10.06	6.8722	0.5347	0.5092	0.2418	0.8624	0.1532	-0.0655	-0.0634	-0.1386	0.0039	0.0372
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11300.7	1871.9	0.7767	75.2367	31.2428	0.9686	1	10.4905	9.3558	0.3738	0.373	0.2633	0.486	0.0415	-0.0422	-0.0413	-0.0843	-0.0062	0.0134
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11567.6	1575	0.7765	40.4074	25.7316	0.7669	0.903	9.2705	6.7008	0.4761	0.4749	0.1591	0.6564	0.102	-0.0377	-0.0409	-0.0725	0.025	0.0235
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12154.2	2044.1	0.7765	59.7772	27.82	0.9706	1	9.5106	7.9866	0.4741	0.4538	0.3085	0.7029	0.0949	-0.0616	-0.0628	-0.1055	-0.0147	0.0184
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12161.5	2101.5	0.7765	55.2791	26.8653	0.9625	0.9971	9.2412	7.5329	0.3145	0.3063	0.1568	0.4791	0.0601	-0.0311	-0.0324	-0.0653	0.0365	0.0185
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11342.2	1197	0.7765	21.6424	17.4216	0.8961	0.973	6.386	4.6083	0.5925	0.6015	0.3248	0.8191	0.1434	-0.0835	-0.0832	-0.1404	-0.029	0.0339
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11385.8	2383.5	0.7765	92.5984	35.1073	0.9441	0.9865	11.7788	9.8055	0.3965	0.3754	0.1852	0.6873	0.0989	-0.0401	-0.0409	-0.0924	0.0399	0.024
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11756.8	1972.5	0.7764	36.5553	22.7087	0.8908	0.9785	8.1311	5.796	0.5912	0.6093	0.1125	1.1944	0.2578	-0.0722	-0.0726	-0.1795	0.0481	0.0491
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12300.1	1476.7	0.7764	112.6295	38.157	0.9721	1	13.1832	11.5132	0.3886	0.383	0.0915	0.7983	0.1121	-0.0398	-0.0462	-0.1184	0.0518	0.0302
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11001.6	1830.4	0.7764	22.7254	18.2419	0.8582	0.9484	6.0416	5.2931	0.394	0.3889	0.141	0.6977	0.1696	-0.0386	-0.0305	-0.1544	0.0379	0.0522
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12710.9	1009.9	0.7764	96.1815	35.2166	0.9746	1	11.7753	10.6651	0.4357	0.4221	0.3378	0.6989	0.0623	-0.059	-0.0579	-0.0959	-0.0256	0.0131
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12678.3	827.92	0.7764	32.8629	21.4078	0.9011	0.9764	7.5588	5.8003	0.4744	0.4746	0.1714	0.6635	0.1094	-0.0513	-0.0476	-0.1002	0.0063	0.0239
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11790.7	928.66	0.7763	38.409	23.0828	0.9059	0.9831	8.1906	6.5996	0.4657	0.4302	0.1776	0.8232	0.1692	-0.0544	-0.0477	-0.1132	0.0045	0.03
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11920.2	706.95	0.7762	49.4362	26.5659	0.8803	0.9987	10.1452	5.946	0.5597	0.5696	0.3156	0.7705	0.0807	-0.0659	-0.0718	-0.0963	-0.011	0.0202
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11357.1	2486.7	0.7762	98.9052	35.7709	0.9713	1	12.1346	10.1027	0.3722	0.3778	0.1903	0.5038	0.0617	-0.0393	-0.041	-0.0728	0.0243	0.0137
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11372.4	1407.6	0.7762	87.1312	34.1201	0.9405	0.9996	12.524	8.8158	0.4751	0.4765	0.282	0.6518	0.0913	-0.0635	-0.0654	-0.1059	-0.0162	0.0188
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11593.7	1434.9	0.7762	105.2909	37.3158	0.9502	0.9963	12.9845	9.9679	0.4046	0.3982	0.2712	0.6101	0.0685	-0.0443	-0.0419	-0.0798	-0.0104	0.016
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11307.3	1652.7	0.7762	76.4786	34.3537	0.8143	0.9398	12.0432	8.3808	0.4649	0.4632	0.2775	0.6127	0.0641	-0.0648	-0.0643	-0.0985	-0.0248	0.0144
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12244.4	680	0.7762	29.889	20.4254	0.9003	0.9747	6.8416	6.1567	0.4102	0.414	0.1248	0.8878	0.1877	-0.0359	-0.0286	-0.1336	0.0412	0.0462
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11927.8	671.55	0.7762	38.2571	22.4995	0.9497	1	7.9422	6.7352	0.384	0.3726	0.2052	0.6868	0.0843	-0.0381	-0.0411	-0.0942	0.0271	0.0268
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11450.6	2735.5	0.7761	39.2873	23.2793	0.911	0.9881	8.0544	6.2755	0.376	0.4017	0.1026	0.6282	0.1448	-0.0351	-0.036	-0.0979	0.0385	0.0359
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11445.7	1081.4	0.7761	51.5153	25.8491	0.9688	1	8.6936	7.5813	0.4375	0.4395	0.2113	0.5597	0.06	-0.0554	-0.0548	-0.0852	-0.015	0.0156
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11456.4	1342.9	0.7761	28.9964	20.5308	0.8645	0.9507	6.8071	6.0207	0.4526	0.4611	0.1016	0.8799	0.2099	-0.0495	-0.0447	-0.1554	0.0601	0.0578
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11618	746.11	0.7761	50.5312	25.5792	0.9705	1	8.7551	7.2713	0.5502	0.5682	0.2184	0.9339	0.1554	-0.0716	-0.0805	-0.1344	0.0191	0.0333
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11142.1	1875.2	0.776	67.4776	29.7661	0.957	0.9993	10.3512	8.2216	0.3417	0.3368	0.2149	0.5076	0.0617	-0.0302	-0.0316	-0.0621	0.0093	0.016
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11487.8	995.41	0.776	36.3175	22.5344	0.8987	0.9903	8.1192	5.8677	0.3724	0.382	0.1756	0.5324	0.0832	-0.0384	-0.0375	-0.0786	0.015	0.0241
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11104.7	1827.3	0.776	29.3071	20.2135	0.9014	0.9733	6.7298	6.0372	0.4223	0.3945	0.1143	0.9365	0.2162	-0.039	-0.0302	-0.1318	0.0481	0.0453
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12409.6	1666.4	0.776	60.8212	27.9465	0.9786	1	9.3429	8.474	0.5214	0.4969	0.3215	0.8278	0.1133	-0.0706	-0.0649	-0.1219	-0.0104	0.0287
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12579.7	1578.7	0.7758	65.0185	29.7708	0.9219	0.9976	10.8702	7.2208	0.4289	0.4256	0.2899	0.565	0.0543	-0.048	-0.0494	-0.0728	-0.0048	0.0142
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11980.4	897.2	0.7758	25.9022	18.4351	0.9578	1	6.3428	5.2136	0.5591	0.5563	0.2907	0.9849	0.19	-0.0799	-0.0684	-0.1586	-0.0191	0.0369
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11648.9	2235.7	0.7758	26.9595	19.2045	0.9186	0.9828	6.6021	5.6211	0.4438	0.4795	0.1325	0.6777	0.1569	-0.0544	-0.0608	-0.1303	0.0199	0.0405
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11278.8	2626.2	0.7758	34.1351	22.3316	0.8601	0.953	7.5919	6.2432	0.3751	0.3923	0.0877	0.7428	0.2047	-0.0272	-0.0253	-0.1178	0.0658	0.0498
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12014.7	1048.1	0.7758	72.4999	30.5142	0.9785	1	10.0997	9.2799	0.3991	0.3796	0.235	0.7118	0.1026	-0.0508	-0.0522	-0.0972	0.0201	0.0226
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12369.1	1006.3	0.7757	29.9153	20.7004	0.8773	0.9561	6.938	5.9785	0.4675	0.4559	0.2869	0.6434	0.0902	-0.059	-0.0647	-0.095	-0.0222	0.0206
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11351.6	1282.9	0.7757	64.8423	29.0926	0.9627	1	10.0188	8.078	0.3271	0.3319	0.2015	0.4683	0.057	-0.0297	-0.0324	-0.0661	0.0276	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12168.5	1559.1	0.7757	48.0315	25.3469	0.9395	0.9963	8.8734	6.7141	0.5368	0.5295	0.3449	0.7391	0.0871	-0.0749	-0.0768	-0.1257	-0.0114	0.0247
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12548.5	1413.8	0.7756	79.4063	33.4342	0.8927	0.9922	12.5426	8.0301	0.3786	0.3773	0.2284	0.5458	0.068	-0.0399	-0.0411	-0.0758	-0.0048	0.0151
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11517	1155.2	0.7756	28.242	19.6059	0.9233	0.9875	6.9709	5.4949	0.3712	0.383	0.2022	0.4559	0.0621	-0.0341	-0.0309	-0.0713	0.0046	0.021
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12785.8	923.75	0.7756	86.8845	34.855	0.8987	0.9963	13.1538	8.3101	0.3632	0.353	0.2541	0.6308	0.0719	-0.0376	-0.0377	-0.0661	-0.0008	0.012
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12458.3	1955.6	0.7756	65.0047	29.7096	0.9255	1	10.7043	7.724	0.3725	0.383	0.202	0.4937	0.0578	-0.0333	-0.0361	-0.0627	0.0118	0.0175
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12221.9	2578.7	0.7756	43.9366	24.3097	0.9343	1	8.9302	6.7195	0.4089	0.4156	0.178	0.6221	0.0901	-0.0468	-0.0488	-0.1054	0.0231	0.0267
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11785.4	2208.9	0.7756	69.2136	31.5377	0.8745	0.9831	11.9586	7.3381	0.3867	0.3854	0.1736	0.7107	0.0862	-0.0372	-0.0374	-0.0997	0.0301	0.0261
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12210	1814.5	0.7755	21.6164	17.3057	0.907	0.9773	5.8826	5.0718	0.5286	0.5624	0.1871	0.8014	0.1783	-0.0696	-0.0686	-0.1357	0.0094	0.0429
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11532.7	2249.6	0.7755	83.3479	33.0802	0.9571	1	11.5159	9.2587	0.3711	0.364	0.2741	0.5232	0.0474	-0.0421	-0.0429	-0.0661	-0.0028	0.0116
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11445.9	745.98	0.7754	80.8774	32.3918	0.9687	1	11.2931	9.443	0.4653	0.4651	0.2959	0.6714	0.0743	-0.0567	-0.0585	-0.0912	0.009	0.019
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11420.4	1600.4	0.7754	29.0625	20.3924	0.8782	0.9623	6.7958	6.0719	0.4666	0.4685	0.128	1.0259	0.2412	-0.0539	-0.0327	-0.2043	0.0368	0.0597
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11134.6	1755.5	0.7753	29.3793	21.1636	0.8243	0.9411	7.4796	5.5307	0.4245	0.4813	0.1173	0.6718	0.1654	-0.0451	-0.0461	-0.115	0.0299	0.0384
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12147.3	1302.2	0.7753	60.646	28.2118	0.9575	1	9.7817	7.7028	0.402	0.3964	0.2393	0.6202	0.0753	-0.0497	-0.0491	-0.0952	-0.0108	0.0178
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12565.9	1441.1	0.7752	91.1741	34.536	0.9606	1	11.9916	9.5508	0.3427	0.3394	0.2497	0.4829	0.0423	-0.0403	-0.0417	-0.075	0.0179	0.0166
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12262	2305.9	0.7752	108.4352	37.4572	0.9712	1	12.7664	10.8663	0.3877	0.3796	0.1783	0.6172	0.0851	-0.0439	-0.0446	-0.0836	0.0289	0.0175
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12193	729.02	0.7752	48.6193	25.0924	0.9704	1	8.4393	7.3017	0.4654	0.4676	0.2854	0.6277	0.0853	-0.0544	-0.0542	-0.0887	-0.0067	0.0164
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11715.4	1372.7	0.7752	120.6953	39.8452	0.9553	0.9988	14.1202	10.9215	0.4204	0.4276	0.2591	0.59	0.0642	-0.0441	-0.0453	-0.072	0.0036	0.012
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12537.1	984.71	0.7752	85.9027	33.44	0.9653	1	11.451	9.4099	0.4822	0.468	0.3319	0.6836	0.0781	-0.0663	-0.0679	-0.1014	-0.0077	0.0178
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11852.1	2475.2	0.7752	120.9854	39.4642	0.9762	1	13.2465	11.7374	0.49	0.4732	0.2324	0.8558	0.1252	-0.0563	-0.0552	-0.1335	-0.0027	0.0218
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11132.1	2148.5	0.7752	36.3906	22.5992	0.8954	0.9717	7.9228	6.2556	0.3516	0.3545	0.1434	0.53	0.0958	-0.045	-0.0469	-0.1068	0.0395	0.0339
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12468.5	1791.8	0.7752	44.7074	24.1606	0.9624	0.997	8.2138	7.3074	0.474	0.4702	0.2615	0.7138	0.1037	-0.0627	-0.0612	-0.1116	-0.0029	0.0243
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11289.5	635.43	0.7751	40.0023	23.3777	0.9198	1	8.7829	5.9963	0.4715	0.4814	0.2328	0.7735	0.1006	-0.0616	-0.0679	-0.1035	0.0004	0.0229
