Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5448.9	1686.6	0.719	37.426	22.5309	0.9265	1	8.3861	5.8514	0.3981	0.3953	0.234	0.5259	0.0604	-0.0453	-0.0463	-0.0776	-0.012	0.0138
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5434.5	1428.5	0.7189	41.9187	23.859	0.9254	0.9932	8.3212	6.4124	0.2677	0.2814	0.152	0.3367	0.0445	-0.0114	-0.0099	-0.0535	0.0351	0.0195
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6179.1	1194.7	0.7189	30.9149	21.4277	0.8461	0.9552	7.4756	5.9384	0.275	0.2819	0.0789	0.5664	0.1204	0.0071	0.0139	-0.059	0.0564	0.0279
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5668.8	1046.5	0.7189	114.0237	38.5525	0.9641	1	13.3077	10.6795	0.2497	0.2272	0.1559	0.4224	0.0637	-0.0112	-0.0098	-0.0463	0.0228	0.0149
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5812.8	2834.7	0.7188	81.2063	34.1096	0.8771	0.9619	11.9377	9.4453	0.3368	0.3247	0.1655	0.5499	0.0771	-0.0166	-0.0159	-0.0647	0.0478	0.0181
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5930.6	1876	0.7187	37.6824	22.5745	0.9292	1	8.1209	5.86	0.4751	0.4541	0.235	0.7373	0.1506	-0.0427	-0.042	-0.092	0.0147	0.0221
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6154.7	974.69	0.7187	48.5616	26.2284	0.8871	1	9.6339	6.2674	0.4505	0.4517	0.2651	0.6333	0.079	-0.0475	-0.0501	-0.0911	0.0104	0.0213
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6031.6	1362.8	0.7187	29.5432	19.9467	0.9331	0.9922	6.8605	5.6528	0.2922	0.3092	0.1447	0.4024	0.0649	-0.0039	-0.004	-0.0398	0.0295	0.0177
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5547.1	2143.1	0.7187	39.4766	23.1622	0.9247	1	8.5754	5.8482	0.3943	0.3204	0.1665	0.8473	0.1649	-0.0271	-0.0189	-0.0848	0.0118	0.0235
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5474.7	2504.9	0.7187	48.8491	26.1972	0.8945	0.9651	9.0088	7.4489	0.3423	0.3397	0.1963	0.5868	0.0723	-0.0288	-0.0277	-0.0719	0.0118	0.0169
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6064.6	2416.8	0.7186	47.8499	30.4684	0.6477	0.8009	10.1543	8.1093	0.3063	0.3128	0.2014	0.4586	0.0421	-0.0192	-0.0208	-0.0429	0.0079	0.012
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6203.9	2011.7	0.7185	51.8108	26.9864	0.894	0.9681	9.2271	7.3621	0.3099	0.2879	0.156	0.5779	0.0952	-0.0334	-0.0354	-0.078	0.0243	0.0234
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5449	1555.6	0.7185	79.8162	32.1734	0.969	0.9983	11.0178	9.5586	0.2689	0.2683	0.1768	0.3723	0.0433	-0.0205	-0.0202	-0.0593	0.0163	0.0145
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5852.7	2726.7	0.7184	59.7439	28.5279	0.9225	1	10.8723	7.5247	0.2593	0.2625	0.1301	0.3346	0.0412	-0.0133	-0.0183	-0.0432	0.0487	0.0187
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5680.4	1068.6	0.7184	57.2539	27.2645	0.9679	1	9.1609	7.6202	0.2829	0.2775	0.1835	0.5006	0.0613	-0.0136	-0.0152	-0.0887	0.0372	0.0187
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5552.5	1517.2	0.7183	63.2297	28.8032	0.9577	1	10.2209	8.2343	0.3329	0.32	0.1931	0.5096	0.0615	-0.0152	-0.018	-0.0484	0.0612	0.0213
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5535.6	1417.8	0.7183	85.3223	33.8604	0.9352	0.9822	11.4566	9.7719	0.3656	0.3581	0.2029	0.5031	0.0668	-0.0409	-0.0399	-0.0774	0.0166	0.0177
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6082.7	1516.3	0.7183	37.1812	22.4041	0.9308	1	8.0377	5.8135	0.3087	0.2997	0.1987	0.4405	0.0589	-0.0228	-0.0237	-0.0503	0.0175	0.0152
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5980.3	1684.7	0.7182	97.3448	35.4603	0.9728	1	12.091	10.673	0.2395	0.2357	0.181	0.3937	0.0295	-0.0107	-0.0114	-0.0382	0.0259	0.0113
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5811.5	1886.3	0.7182	20.2557	16.4835	0.9368	0.9911	5.828	4.6492	0.5738	0.5925	0.3006	0.8365	0.1439	-0.0428	-0.0467	-0.0906	0.0419	0.0318
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6268.9	2385.6	0.7181	52.7578	26.5117	0.9432	1	9.5042	7.1527	0.2671	0.2618	0.1711	0.3724	0.0463	-0.0179	-0.0208	-0.059	0.0328	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5690.8	1814.9	0.7181	80.298	32.4782	0.9566	0.9974	11.3718	8.9861	0.2912	0.2799	0.1657	0.4319	0.0631	-0.017	-0.0181	-0.0755	0.0274	0.0206
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5982.3	1856.2	0.7179	119.0245	40.0016	0.9347	0.9779	13.491	11.8225	0.5637	0.546	0.373	0.8781	0.0897	-0.0798	-0.0777	-0.138	-0.0279	0.0196
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5598.9	1698.7	0.7179	45.7655	25.0059	0.9197	1	9.1614	6.3893	0.246	0.2464	0.1933	0.3535	0.0306	-0.0139	-0.0143	-0.0417	0.0195	0.013
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6208.7	1776.4	0.7179	62.9256	28.4945	0.9739	1	9.5585	8.7339	0.3856	0.3828	0.2239	0.5242	0.0583	-0.0329	-0.032	-0.0674	0.0086	0.0124
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5705.4	1092.2	0.7178	33.8994	22.0881	0.8731	0.958	7.6197	6.2474	0.2797	0.2787	0.0874	0.4961	0.1004	-0.0041	-0.0061	-0.0578	0.0448	0.0269
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6258.8	1770.1	0.7178	45.1908	24.6391	0.9354	0.9929	8.7152	6.4347	0.3429	0.3328	0.2216	0.5686	0.0716	-0.0304	-0.0318	-0.0741	0.017	0.0202
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5769.7	1551.7	0.7177	45.9636	26.6009	0.8163	0.918	8.8234	7.8893	0.3826	0.3776	0.2179	0.5597	0.0936	-0.0308	-0.0275	-0.0668	0.016	0.0169
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5963.7	2460	0.7176	66.9641	29.4919	0.9675	1	10.3882	8.3607	0.2535	0.2492	0.1378	0.3609	0.0443	-0.0124	-0.0135	-0.046	0.0289	0.0163
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5680.5	1650.9	0.7176	66.0453	29.6908	0.9415	1	10.5497	7.8377	0.3149	0.3131	0.2123	0.4456	0.0592	-0.0252	-0.0286	-0.0542	0.0256	0.0161
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5560.8	2246	0.7175	51.0212	26.3945	0.9203	0.9983	9.6133	6.5949	0.4475	0.441	0.2752	0.6687	0.086	-0.0518	-0.052	-0.085	-0.015	0.0153
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6283.2	1588.2	0.7175	28.4519	19.5801	0.9326	1	7.0983	4.9972	0.4884	0.4722	0.2669	0.6674	0.0975	-0.045	-0.048	-0.0762	0.001	0.02
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5606.2	2277.6	0.7174	26.6941	23.7489	0.5948	0.8023	8.276	5.4982	0.4289	0.4176	0.3181	0.6939	0.0691	-0.0486	-0.0493	-0.0778	-0.0149	0.0155
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5718	2270.3	0.7174	18.2537	20.217	0.5612	0.7572	7.0297	5.3109	0.4631	0.4634	0.344	0.5819	0.0649	-0.047	-0.0451	-0.0853	-0.0134	0.0216
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5482	2009.7	0.7174	50.7175	25.972	0.9448	0.9997	9.0449	7.1568	0.4639	0.4431	0.3278	0.6925	0.0778	-0.0478	-0.05	-0.0722	0.0055	0.0135
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5226.7	1221.4	0.7171	33.7816	27.5992	0.5573	0.7397	8.9259	7.35	0.1994	0.1857	0.1351	0.3106	0.0447	0.0094	0.0069	-0.0265	0.0424	0.0165
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5209.9	1072.9	0.717	39.4749	23.7163	0.8819	0.9769	8.7043	6.3203	0.191	0.1901	0.0907	0.2809	0.0492	0.0105	0.0107	-0.0333	0.0488	0.0189
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6080.7	1090.6	0.7169	57.7719	27.909	0.932	1	10.0912	7.0168	0.255	0.2492	0.1866	0.3501	0.0338	-0.0083	-0.0107	-0.0315	0.0369	0.0119
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5492.6	1119.8	0.7169	35.2199	21.8807	0.9244	0.9926	7.718	5.9047	0.2418	0.2431	0.1652	0.3289	0.0367	-0.0021	-0.0042	-0.0386	0.0526	0.0216
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6263.3	1500.7	0.7169	47.6257	32.6978	0.5598	0.7336	11.504	7.3623	0.4317	0.4306	0.2901	0.6126	0.0744	-0.0456	-0.0455	-0.0883	0.0028	0.0172
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5982.1	2274.9	0.7168	101.8651	36.7942	0.9455	0.988	12.4613	10.2985	0.3238	0.3132	0.1856	0.6377	0.0683	-0.0325	-0.0341	-0.0798	0.0265	0.0187
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6085.7	2006.5	0.7168	27.7324	19.6268	0.9047	0.9821	6.9873	5.2787	0.3051	0.3002	0.189	0.4586	0.0682	-0.0187	-0.0229	-0.0545	0.0307	0.0236
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5619.5	2292.3	0.7167	56.0982	27.595	0.9258	1	10.1586	7.0143	0.3888	0.3791	0.2213	0.5512	0.0799	-0.0366	-0.0382	-0.0645	-0.0048	0.0136
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6177.7	1518	0.7166	68.0638	30.584	0.9144	0.9981	11.3273	7.3619	0.306	0.3069	0.1301	0.4464	0.0598	-0.0108	-0.0138	-0.0535	0.0446	0.0212
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5896.4	2331.5	0.7165	28.5525	25.602	0.5474	0.759	9.0216	5.9808	0.3193	0.3164	0.2492	0.4377	0.0423	-0.0355	-0.036	-0.0574	-0.0006	0.0127
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5301.8	1488.8	0.7164	59.9128	28.0879	0.9543	1	9.7971	7.7728	0.2651	0.2606	0.1648	0.3734	0.0429	-0.0032	-0.0039	-0.0358	0.0626	0.0178
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5893.4	2465	0.7163	62.3316	28.6244	0.956	1	9.7692	7.9256	0.3083	0.2959	0.1871	0.5099	0.0633	-0.0298	-0.0315	-0.0666	0.0063	0.0165
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5301.2	1663.8	0.7163	39.9329	23.588	0.9019	0.9903	8.3923	5.8523	0.2776	0.2795	0.1708	0.3533	0.0302	-0.017	-0.0224	-0.0502	0.0379	0.0181
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5377.2	2254.5	0.7163	77.69	32.5026	0.9241	0.9984	11.7048	7.9996	0.4348	0.4317	0.2711	0.5633	0.0549	-0.0504	-0.053	-0.0895	-0.0012	0.0163
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5327.1	1740.3	0.7162	68.7653	29.9433	0.9638	1	10.4074	8.4453	0.3596	0.3604	0.2209	0.488	0.058	-0.033	-0.0313	-0.069	0.0124	0.0163
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5435.2	1789.4	0.7162	80.0743	32.4284	0.9569	1	11.5641	9.4697	0.322	0.3222	0.1921	0.5148	0.0694	-0.0279	-0.0277	-0.0621	0.0173	0.0163
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5342.9	2124.3	0.7162	33.4773	27.6472	0.5504	0.7289	9.6656	5.8937	0.3442	0.3397	0.2478	0.4788	0.063	-0.0336	-0.0359	-0.0604	0.0128	0.0153
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5954.9	2273.4	0.7161	53.4714	27.0245	0.9201	1	9.9662	6.6822	0.3361	0.3319	0.2171	0.4512	0.0564	-0.0201	-0.0208	-0.0464	0.0198	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6126.9	2640.3	0.7161	33.4044	21.203	0.9337	1	7.7699	5.8335	0.3345	0.3378	0.208	0.4887	0.064	-0.0181	-0.0168	-0.052	0.0089	0.0128
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6382.3	2174.7	0.716	39.6277	23.0021	0.9412	1	8.0067	6.0864	0.3592	0.3319	0.195	0.574	0.0921	-0.0329	-0.0312	-0.0721	0.0039	0.0169
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5796.5	1000.4	0.716	34.3729	21.431	0.9405	1	7.7425	5.9988	0.3207	0.3256	0.1965	0.4046	0.0449	-0.0186	-0.0176	-0.0483	0.0148	0.0158
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5450.3	1291	0.716	27.3074	19.1513	0.9356	1	6.7828	5.0258	0.2971	0.2894	0.1541	0.4677	0.0689	-0.0124	-0.0143	-0.0417	0.0381	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5314.5	2104.1	0.716	37.3638	24.0665	0.8107	0.9311	8.4099	6.7121	0.395	0.3941	0.2366	0.6375	0.0819	-0.0531	-0.0548	-0.084	0.0054	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5509.9	1252.9	0.7159	39.9663	23.2751	0.9271	1	8.6617	5.9359	0.3226	0.3102	0.1822	0.4972	0.0722	-0.0284	-0.0257	-0.0821	0.0169	0.0206
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5096.1	1681.7	0.7158	54.8621	26.7101	0.9663	1	9.1668	7.7832	0.3254	0.3306	0.194	0.3986	0.0438	-0.0216	-0.0247	-0.046	0.0198	0.014
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5791	1453.6	0.7157	34.4707	21.5156	0.9357	0.9932	7.4381	6.2856	0.2703	0.2663	0.1885	0.3586	0.04	-0.0199	-0.021	-0.0462	0.0135	0.013
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5349.3	1242.8	0.7156	14.6531	14.8756	0.8321	0.9523	5.3142	3.8855	0.4786	0.5147	0.2108	0.6995	0.1369	-0.0396	-0.0402	-0.1024	0.0152	0.0308
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5879.5	2402.2	0.7156	37.471	30.3247	0.5121	0.7055	9.6582	8.0067	0.3826	0.383	0.2506	0.636	0.0602	-0.0408	-0.0407	-0.0658	-0.0098	0.0133
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5541	2030.2	0.7156	44.7762	24.0424	0.9734	1	8.1637	7.2665	0.5524	0.536	0.2992	0.7866	0.1418	-0.0487	-0.0465	-0.0847	-0.0103	0.0198
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5798.6	1176.4	0.7155	41.416	23.4489	0.9465	1	8.318	6.4644	0.253	0.2471	0.1957	0.3316	0.0344	-0.0041	-0.0041	-0.0287	0.0152	0.0099
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6016.4	1162.8	0.7155	22.8431	17.4881	0.9386	1	5.997	5.2587	0.2926	0.2934	0.183	0.3945	0.0503	-0.0134	-0.0148	-0.0417	0.0166	0.0135
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6131.5	1296	0.7154	52.2098	28.1793	0.8262	0.9258	9.7274	7.6228	0.2876	0.2856	0.1903	0.3931	0.0333	-0.0186	-0.0224	-0.044	0.0288	0.0149
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6345.2	2499.9	0.7154	30.4156	23.2781	0.7054	0.8517	7.7578	6.2565	0.3952	0.4001	0.2444	0.5026	0.0497	-0.028	-0.028	-0.0582	0.0288	0.0161
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6341.3	1661.8	0.7154	30.0254	22.0877	0.7734	1	8.4585	4.6423	0.29	0.2922	0.2224	0.3549	0.0285	-0.0192	-0.0211	-0.0363	0.0139	0.0116
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5097.7	1496.7	0.7153	61.9053	30.2221	0.8517	0.9315	10.0242	8.4414	0.2818	0.2856	0.1591	0.4037	0.0525	-0.0198	-0.0217	-0.0547	0.0305	0.0154
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5412.2	1771.6	0.7153	29.0713	19.7261	0.9388	0.9947	7.0081	5.3596	0.3275	0.3257	0.2335	0.4662	0.0518	-0.025	-0.022	-0.0675	0.0127	0.0196
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5354.7	1237.6	0.7152	25.4803	18.7494	0.9108	0.9846	6.4664	5.0317	0.3411	0.3452	0.2522	0.407	0.0373	-0.0235	-0.0216	-0.0495	0.0002	0.0112
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5878	1933.1	0.7152	30.3065	26.7556	0.532	0.7147	8.8362	6.2358	0.3263	0.3202	0.1703	0.5067	0.0631	-0.0325	-0.0318	-0.0801	0.0198	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5885.2	1155.5	0.7151	31.5547	20.6069	0.9338	0.9937	7.3232	5.5589	0.3194	0.2935	0.2077	0.5384	0.078	-0.0135	-0.011	-0.0549	0.019	0.0152
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5819.3	1058.3	0.715	51.9122	26.4396	0.9332	0.9914	9.1408	7.4385	0.2542	0.2501	0.1768	0.3726	0.0372	-0.0089	-0.0096	-0.0467	0.0346	0.0144
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5333.7	1584.3	0.715	40.7916	23.0847	0.9619	1	8.2299	6.6764	0.3572	0.3567	0.2113	0.465	0.0478	-0.0299	-0.0319	-0.057	0.01	0.0135
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5209.8	1239.1	0.7149	31.1917	20.6517	0.919	0.9901	7.6475	5.7356	0.2846	0.2544	0.1537	0.4333	0.0818	-0.0042	-0.0035	-0.044	0.0246	0.015
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5440	1575.2	0.7148	69.1458	30.5746	0.9295	0.9741	10.0544	9.3487	0.2853	0.2866	0.1846	0.3586	0.038	-0.0304	-0.0327	-0.0554	0.0019	0.0137
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5807.5	2055.7	0.7147	70.9145	30.315	0.9697	1	10.2788	9.1202	0.5095	0.5071	0.2978	0.7411	0.1163	-0.0555	-0.0553	-0.1085	-0.013	0.0216
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5347.9	1541.2	0.7146	62.9438	29.425	0.9135	0.9939	10.9293	7.331	0.2802	0.2682	0.1879	0.4275	0.0488	-0.0146	-0.0174	-0.0378	0.0161	0.0111
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5307.7	1122.8	0.7146	32.5737	21.6929	0.8698	0.9594	7.3936	6.3807	0.2001	0.1839	0.0983	0.3472	0.0663	0.0243	0.026	-0.0226	0.0608	0.0203
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	4990.2	1403.8	0.7144	69.9451	32.4536	0.8345	0.9357	10.8458	9.0473	0.2863	0.2872	0.2173	0.3616	0.0367	-0.0255	-0.0257	-0.0452	0.0015	0.0093
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6105.9	1267.3	0.7144	29.112	19.9683	0.9175	0.9743	6.6051	5.9693	0.2583	0.2465	0.1713	0.4122	0.0575	-0.0074	-0.009	-0.0324	0.026	0.0153
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5893.5	1211.2	0.7143	56.7445	27.473	0.9448	1	10.001	7.5739	0.2449	0.2408	0.1692	0.3622	0.0395	-0.01	-0.0096	-0.0428	0.0191	0.0126
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5252.5	1174.6	0.7143	29.5944	20.3305	0.8998	0.9754	6.9834	5.642	0.2082	0.1961	0.0951	0.4185	0.0757	0.0209	0.0206	-0.0256	0.0507	0.0192
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5341.1	2225.5	0.7142	109.0462	38.3234	0.933	0.9784	12.6114	11.5443	0.4672	0.4718	0.2747	0.6831	0.0803	-0.061	-0.06	-0.1013	-0.0175	0.0184
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5245.9	1289.5	0.7142	84.9375	33.2057	0.968	0.9979	11.209	10.1696	0.265	0.2621	0.0957	0.4673	0.0671	-0.0132	-0.0141	-0.0562	0.038	0.0205
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5556.6	1126.2	0.7141	22.9436	17.6388	0.9267	0.9903	6.2223	4.8162	0.2998	0.3017	0.2085	0.3894	0.0491	-0.0094	-0.0095	-0.0277	0.0054	0.0074
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5588.3	1480.3	0.7141	92.3209	34.6876	0.9642	1	12.1583	9.9267	0.3138	0.2986	0.2118	0.4909	0.058	-0.0333	-0.0321	-0.0826	0.007	0.0158
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6132.7	2247.9	0.714	33.4715	21.8809	0.8785	0.9884	7.9703	5.4461	0.3378	0.3336	0.2174	0.4752	0.0563	-0.0256	-0.0269	-0.0696	0.0128	0.0171
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5354.2	1752.2	0.7139	59.3283	27.8925	0.9583	1	9.7592	7.6869	0.3468	0.35	0.1585	0.4809	0.0651	-0.0232	-0.0235	-0.0667	0.0392	0.0172
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5946.1	1173.7	0.7139	33.6429	21.4244	0.9211	0.9919	7.6515	5.5754	0.2878	0.2975	0.1738	0.3537	0.0446	-0.0086	-0.0115	-0.0356	0.0394	0.0161
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6514.2	2402.8	0.7138	44.9346	27.6262	0.7399	0.8682	9.2278	7.3317	0.4095	0.4231	0.2784	0.4997	0.0536	-0.0515	-0.0538	-0.0826	-0.001	0.018
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5150.2	1338.7	0.7138	66.0314	29.1878	0.974	1	9.7736	8.7695	0.3066	0.2699	0.2178	0.6059	0.0921	-0.0264	-0.0205	-0.0859	-0.0035	0.0184
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5366.5	1378.6	0.7137	72.5354	31.1791	0.9376	0.9982	11.2163	8.0503	0.2431	0.241	0.1915	0.3079	0.0263	-0.0124	-0.0122	-0.0458	0.0183	0.0109
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5653.2	2565.9	0.7135	45.1734	24.2359	0.9664	0.9955	8.1053	7.3778	0.262	0.2575	0.1885	0.363	0.0418	-0.0234	-0.025	-0.0544	0.0166	0.0154
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5762.6	2453.4	0.7135	34.4127	21.5682	0.9296	0.9832	7.552	6.0489	0.3572	0.3251	0.0969	0.7892	0.1875	-0.0113	-0.0172	-0.0679	0.0556	0.0368
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5550	2461.9	0.7135	24.967	18.9309	0.8755	0.9788	6.8551	4.8995	0.5163	0.4933	0.2212	0.859	0.1814	-0.0441	-0.0394	-0.1159	0.0036	0.0284
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5889.1	1408.4	0.7134	72.079	31.4142	0.9178	0.9969	11.5591	7.8215	0.3822	0.3841	0.1951	0.5664	0.0857	-0.0467	-0.0498	-0.0795	0.0045	0.0178
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5593.7	1719.3	0.7132	40.4322	25.7752	0.7648	0.8842	8.7922	6.8447	0.2938	0.2774	0.1947	0.4363	0.0576	-0.0194	-0.0197	-0.0466	0.0151	0.0131
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5708.5	2129.6	0.7132	65.0402	29.3063	0.9516	1	10.5368	8.0299	0.4571	0.4641	0.2399	0.7379	0.1118	-0.0425	-0.0472	-0.0791	0.0207	0.0217
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5937.4	2775	0.7132	40.9732	23.567	0.927	0.9904	8.4805	6.238	0.4468	0.4599	0.1498	0.6523	0.1314	-0.0269	-0.0317	-0.0802	0.0366	0.029
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5430.9	1343.6	0.7132	66.4123	29.2743	0.9738	1	9.8602	8.4764	0.3097	0.3061	0.2064	0.4803	0.0569	-0.0215	-0.0215	-0.0576	0.014	0.0148
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5972.9	2578	0.7131	27.3017	19.7199	0.8822	0.994	7.2707	4.7478	0.4559	0.4144	0.2639	0.7323	0.1342	-0.0412	-0.0396	-0.0787	-0.0051	0.0183
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5853.8	1146	0.7131	62.5168	28.4327	0.9718	0.9983	9.7243	8.4866	0.2984	0.2721	0.1641	0.5749	0.0909	-0.0186	-0.017	-0.0631	0.0151	0.0158
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5986.3	1090.4	0.7131	84.313	33.0884	0.9677	1	11.359	9.5961	0.2962	0.2896	0.2028	0.416	0.0483	-0.0234	-0.0238	-0.0457	0.0088	0.0106
