Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11096.4	2376.4	0.587	24.2473	18.6171	0.8791	0.9613	6.2254	5.4758	0.3489	0.37	0.1088	0.5251	0.1209	-0.0295	-0.0322	-0.0894	0.0494	0.0346
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11177	526.68	0.5869	47.5108	24.8285	0.9685	1	8.2955	7.3549	0.3501	0.3397	0.27	0.5239	0.0616	-0.0238	-0.0237	-0.0492	0.001	0.012
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11087.8	2472.2	0.5869	42.0282	23.9757	0.9188	0.9941	8.6423	6.1059	0.4204	0.4237	0.2318	0.6312	0.0681	-0.0493	-0.0502	-0.0873	-0.0065	0.0201
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10701.2	1401.3	0.5869	53.6368	26.6837	0.9466	1	9.4147	6.9634	0.4023	0.4121	0.2433	0.6029	0.0847	-0.0442	-0.0442	-0.0776	-0.0024	0.0151
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10689.2	2547.6	0.5869	29.4769	20.8425	0.8527	0.9786	8.0023	4.937	0.5007	0.4986	0.2652	0.7471	0.1101	-0.0603	-0.059	-0.1024	0.0063	0.028
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11154	587.07	0.5869	16.5777	18.737	0.5934	0.7742	6.2753	4.897	0.4544	0.4627	0.3487	0.5798	0.056	-0.0454	-0.0445	-0.0598	-0.0331	0.0079
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10898.1	1908.6	0.5869	32.7795	21.964	0.8539	0.9486	7.8027	5.8868	0.3205	0.3289	0.1108	0.5358	0.1066	-0.0254	-0.027	-0.0827	0.0589	0.0345
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11091.5	586.15	0.5869	34.5929	26.5437	0.617	0.8046	8.8792	6.4387	0.5068	0.5041	0.3457	0.6401	0.0641	-0.0551	-0.0628	-0.0889	0.0045	0.0226
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10473.2	326.77	0.5869	13.9628	14.5129	0.8331	0.9609	4.9511	3.9683	0.5703	0.5544	0.3003	0.8525	0.1937	-0.0642	-0.0539	-0.1239	-0.0204	0.0314
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10547.2	1292.3	0.5867	22.5916	17.9248	0.8836	0.9819	6.5668	4.3975	0.4079	0.4005	0.3321	0.5243	0.0459	-0.0494	-0.0525	-0.0743	-0.0081	0.0172
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10927.3	1788.8	0.5867	25.3528	18.9431	0.8878	0.9799	6.848	4.908	0.3829	0.359	0.1114	0.6801	0.145	-0.0342	-0.0323	-0.1026	0.0495	0.0347
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10278.8	1600.7	0.5867	80.3928	33.9264	0.8777	0.9583	11.6235	9.1651	0.4249	0.4149	0.3133	0.578	0.067	-0.0525	-0.05	-0.0951	-0.0126	0.0148
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10832.5	851	0.5867	30.7572	20.7224	0.9001	0.9708	7.1025	5.9254	0.5382	0.5478	0.3646	0.7459	0.0952	-0.065	-0.065	-0.1029	-0.022	0.0169
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10673.5	1576	0.5867	36.1205	21.9843	0.9392	0.9931	7.6926	6.1753	0.3404	0.3343	0.2778	0.4708	0.0426	-0.0338	-0.0339	-0.0663	-0.0011	0.0137
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10929.5	1048.7	0.5866	27.2831	21.8053	0.7211	0.8616	7.3617	5.9678	0.3707	0.3775	0.1994	0.5333	0.0785	-0.0438	-0.0415	-0.1002	0.0248	0.028
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11051.4	914.82	0.5866	23.4343	18.6224	0.8492	0.9392	6.3467	5.2599	0.3811	0.3489	0.1154	0.7631	0.199	-0.0318	-0.0301	-0.1421	0.0672	0.0547
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10797.8	1294.3	0.5865	19.8826	20.9685	0.5683	0.7425	7.076	5.0707	0.5459	0.5514	0.3741	0.6163	0.0575	-0.0789	-0.0835	-0.1029	-0.0435	0.0157
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11010.8	2481.7	0.5865	21.3098	17.1637	0.909	0.9795	6.0536	4.7652	0.4853	0.4832	0.114	0.8457	0.1676	-0.0595	-0.0731	-0.1454	0.0288	0.049
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10460	2177.2	0.5864	19.9322	17.2695	0.8399	0.9588	6.3725	4.5144	0.6468	0.6596	0.2238	1.282	0.2731	-0.0786	-0.0738	-0.1768	-0.0119	0.0472
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10351.5	1210.9	0.5863	22.1765	17.6673	0.8928	0.985	6.438	4.3895	0.4446	0.4154	0.2938	0.6701	0.0981	-0.055	-0.0505	-0.0969	-0.019	0.0189
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11025.9	463.5	0.5862	22.4891	17.6743	0.9047	0.9741	5.9798	4.9561	0.3703	0.3578	0.2837	0.4854	0.0563	-0.0405	-0.0392	-0.0799	-0.0073	0.0173
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11350.4	2184.5	0.5861	19.9428	17.2776	0.8395	0.9558	6.2656	4.4624	0.5467	0.525	0.1907	0.9723	0.2036	-0.0642	-0.0549	-0.1443	0.0255	0.0438
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10398.2	2436.1	0.5861	38.8546	22.4735	0.9667	1	7.5121	6.6504	0.507	0.4504	0.2759	0.9757	0.1839	-0.0601	-0.0556	-0.1397	-0.0061	0.0296
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11336	2426.5	0.5861	19.2443	16.5005	0.8882	0.9796	5.6002	4.7839	0.4404	0.4606	0.1428	0.7322	0.1575	-0.0486	-0.0431	-0.1267	0.0227	0.0394
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10723.6	463.49	0.586	48.3516	27.3917	0.8098	0.9268	9.7359	7.3919	0.5534	0.5738	0.3363	0.6601	0.0735	-0.0778	-0.0813	-0.1065	-0.0297	0.0203
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10560.2	1532.8	0.586	33.2045	29.0071	0.4959	0.6824	9.0817	7.1604	0.3488	0.343	0.2825	0.4323	0.0387	-0.0366	-0.0393	-0.0702	-0.0058	0.014
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10610.3	2144.4	0.586	37.7501	22.3132	0.9528	1	7.7791	6.1374	0.2918	0.2886	0.198	0.4069	0.0444	-0.0183	-0.0186	-0.0484	0.0197	0.0173
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11443.3	2100.5	0.5859	23.6943	18.1347	0.9054	0.988	6.4469	4.7851	0.4789	0.5147	0.1497	0.6796	0.1135	-0.0551	-0.0644	-0.1021	0.0393	0.0288
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11051.3	1154.7	0.5859	43.9577	29.855	0.6197	0.8283	10.5268	7.0681	0.5173	0.5188	0.4008	0.6487	0.0595	-0.0665	-0.0668	-0.0988	-0.0257	0.0162
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11068.1	1138.7	0.5859	28.2693	23.6531	0.635	0.8094	8.7142	5.8044	0.3989	0.4052	0.2689	0.4991	0.0497	-0.0383	-0.0417	-0.0723	0.0104	0.0195
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10486.5	1863.4	0.5858	34.39	21.4965	0.9352	0.9955	7.5237	5.9216	0.3051	0.3024	0.2357	0.4269	0.038	-0.0256	-0.0257	-0.0491	0.0013	0.011
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10206.4	1160.3	0.5856	33.7617	22.4273	0.8435	0.9836	8.5804	4.9257	0.7591	0.7515	0.4225	0.9942	0.123	-0.1047	-0.1063	-0.1517	-0.0467	0.0235
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11242.4	872.17	0.5856	29.6901	21.5411	0.8041	0.9458	8.1071	4.7257	0.503	0.5127	0.264	0.7503	0.1273	-0.0675	-0.0655	-0.1091	-0.0067	0.0261
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10299.9	426	0.5856	21.2378	17.612	0.8604	0.9929	6.5242	4.1301	0.4367	0.4591	0.1949	0.5612	0.0849	-0.0429	-0.049	-0.0784	0.0153	0.0244
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11113.7	520.72	0.5856	14.9114	17.862	0.5873	0.7597	5.8099	4.5962	0.4599	0.467	0.3991	0.492	0.0252	-0.0387	-0.0386	-0.0709	-0.0062	0.0169
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10236.8	1530.8	0.5855	26.5977	19.777	0.8545	0.9548	7.0391	5.3614	0.327	0.3309	0.1574	0.5089	0.0839	-0.0291	-0.0338	-0.0646	0.0184	0.0195
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10670	880.18	0.5854	51.1035	26.2447	0.9323	0.9944	9.1321	7.0086	0.3176	0.3094	0.1416	0.6248	0.0829	-0.0268	-0.026	-0.0856	0.0259	0.023
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10447.5	1823.8	0.5854	22.0015	17.5997	0.8926	0.9709	6.0182	5.0961	0.4138	0.4161	0.2818	0.5212	0.0553	-0.0403	-0.0425	-0.0637	-0.0102	0.012
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11121.9	1747.4	0.5854	31.8256	21.5311	0.8627	0.9811	8.089	5.3591	0.5187	0.5301	0.1536	1.0046	0.235	-0.0555	-0.0441	-0.1651	0.0349	0.0507
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10805.7	2547.7	0.5854	29.3158	20.5364	0.8735	0.9869	7.6329	4.8912	0.5196	0.4841	0.1598	0.9299	0.2046	-0.0623	-0.0617	-0.1351	0.0068	0.0355
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10942.8	1308.1	0.5854	20.5156	17.4311	0.8485	0.9691	6.3019	4.1587	0.4884	0.4364	0.2409	0.8869	0.1985	-0.0613	-0.0575	-0.125	-0.015	0.0298
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11098.2	667.18	0.5854	35.2606	26.1184	0.6495	0.8107	8.8606	6.6463	0.4407	0.4327	0.3508	0.5369	0.0442	-0.0579	-0.0553	-0.0813	-0.0373	0.0098
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10510.7	703.37	0.5853	26.1576	22.4804	0.6504	0.8193	7.8236	5.7028	0.4145	0.419	0.2684	0.5675	0.059	-0.0347	-0.0321	-0.0694	0.0076	0.0176
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10960.4	363.42	0.5853	28.2879	22.9862	0.6728	0.83	7.9654	6.0536	0.345	0.3583	0.1999	0.4214	0.0543	-0.0387	-0.0399	-0.0806	0.0079	0.0225
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10909.2	948.17	0.5853	22.2546	21.597	0.5996	0.776	7.1693	5.6106	0.4052	0.3956	0.2246	0.575	0.085	-0.048	-0.0513	-0.0926	0.0127	0.0274
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10934	1588.6	0.5852	55.0402	26.6466	0.9741	1	9.0036	8.1802	0.3386	0.3396	0.2156	0.5322	0.0658	-0.0271	-0.0268	-0.0585	-0.0022	0.0124
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10988.3	1208	0.5852	80.9376	32.2367	0.9787	1	10.8465	9.7768	0.331	0.3257	0.2541	0.428	0.0376	-0.0272	-0.0271	-0.0706	0.0122	0.0132
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10322.1	1477.9	0.5851	44.9211	34.7668	0.467	0.663	10.5641	8.6433	0.4148	0.4264	0.2228	0.4978	0.0573	-0.0427	-0.044	-0.066	-0.0013	0.0141
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10716.5	2025.5	0.5851	53.3369	31.2287	0.6873	0.8262	10.5535	7.9283	0.5085	0.5112	0.2693	0.7229	0.0942	-0.0637	-0.0666	-0.0909	-0.013	0.016
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11437.3	476.44	0.5851	36.3347	21.7457	0.9656	1	7.37	6.2348	0.4087	0.4253	0.2618	0.5752	0.0874	-0.0494	-0.0437	-0.0927	-0.009	0.0221
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10679.2	769.32	0.585	17.8497	15.7775	0.9011	0.9903	5.4914	4.4838	0.3717	0.373	0.2142	0.4989	0.0816	-0.0334	-0.0288	-0.0828	0.0087	0.0248
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11264.5	1564.2	0.5849	60.0954	33.6089	0.6686	0.8138	11.0144	8.5352	0.3813	0.3804	0.2413	0.6169	0.0665	-0.0392	-0.0368	-0.0823	-0.0115	0.0148
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11412.6	2381.1	0.5848	29.5262	21.0973	0.8336	0.9333	7.395	6.0719	0.3623	0.3854	0.0849	0.707	0.1641	-0.0287	-0.0352	-0.0967	0.0657	0.0454
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10436.9	886.93	0.5848	61.742	29.58	0.8867	0.9797	10.7187	7.2105	0.417	0.4125	0.2335	0.6553	0.0735	-0.0385	-0.0412	-0.0724	0.0139	0.0202
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11084.9	1025.3	0.5848	35.0655	22.0523	0.9061	0.9932	7.8754	5.9115	0.3522	0.3489	0.1493	0.5475	0.0904	-0.0349	-0.0372	-0.0851	0.0232	0.0258
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11510.9	2236	0.5847	35.7514	22.45	0.8914	0.9729	7.9889	6.1132	0.4064	0.4206	0.2106	0.5877	0.0911	-0.0491	-0.0521	-0.0898	0.0064	0.0249
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10484.7	2026.4	0.5847	20.541	20.8655	0.5929	0.7921	6.8406	5.4468	0.614	0.6213	0.4006	0.8717	0.1112	-0.0779	-0.0781	-0.1237	-0.0352	0.0234
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11228.6	1579.4	0.5847	52.5628	27.0683	0.9015	0.9803	9.9877	7.3498	0.3551	0.348	0.2412	0.5051	0.0687	-0.0329	-0.0316	-0.0703	0.0083	0.0174
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11114.3	1380.4	0.5846	48.6073	25.0379	0.9743	1	8.4089	7.415	0.316	0.3226	0.2044	0.4279	0.0458	-0.0302	-0.0297	-0.0608	-0.0083	0.0109
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11325.1	1218.5	0.5845	33.1034	25.9165	0.6193	0.7832	8.6543	6.7732	0.4062	0.421	0.2738	0.5152	0.0649	-0.0479	-0.0453	-0.0837	-0.0135	0.0131
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11178.1	2038.1	0.5844	28.5354	23.2628	0.6626	0.812	7.8263	5.7206	0.4323	0.4488	0.1524	0.6387	0.1099	-0.0476	-0.0504	-0.0904	0.0321	0.0248
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10724.9	1606.9	0.5844	26.2373	20.9789	0.7491	0.8998	7.3839	5.649	0.4663	0.4488	0.3049	0.6411	0.0752	-0.0525	-0.0536	-0.0787	-0.0263	0.0125
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10855.5	2103.6	0.5844	19.4814	16.4068	0.9095	0.9722	5.4423	4.8464	0.5787	0.5828	0.3084	0.831	0.1419	-0.0778	-0.0739	-0.1318	-0.0341	0.027
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10652	1063.4	0.5843	38.6212	22.4598	0.9621	0.9982	7.8568	6.6423	0.42	0.4238	0.3013	0.5486	0.0651	-0.053	-0.0516	-0.08	-0.021	0.0127
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10749.5	1774.2	0.5843	18.0443	15.722	0.9174	1	5.9135	4.3283	0.5028	0.515	0.213	0.6592	0.0951	-0.0579	-0.06	-0.1031	-0.008	0.0252
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11104.7	863.07	0.5843	24.5586	23.8883	0.5408	0.7369	7.8305	5.9181	0.5066	0.5431	0.2383	0.7456	0.1668	-0.0689	-0.0689	-0.1236	0.0025	0.0331
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11395.8	1165.6	0.5843	34.4547	21.3971	0.9457	0.9954	7.449	6.3504	0.3798	0.3746	0.3038	0.4993	0.0436	-0.0373	-0.0398	-0.0659	0.0072	0.0137
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10892.4	682.41	0.5843	27.066	20.1654	0.8364	0.9786	7.6573	4.5127	0.3252	0.3301	0.2055	0.4423	0.0532	-0.0189	-0.0214	-0.0404	0.005	0.0102
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10415.5	2324.4	0.5843	45.3016	24.3713	0.9584	1	8.3724	6.7954	0.2965	0.2889	0.1978	0.4723	0.0544	-0.0264	-0.0265	-0.0806	0.0159	0.0186
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10641.9	1574.9	0.5843	20.6298	17.8998	0.8091	0.9663	6.3944	4.3083	0.447	0.4258	0.2569	0.771	0.1227	-0.0449	-0.0469	-0.0757	0.0153	0.0201
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11532.2	2331.5	0.5842	25.0478	19.4633	0.8309	0.9488	6.8013	5.2016	0.4875	0.4689	0.1217	0.9609	0.2361	-0.0495	-0.0486	-0.1632	0.055	0.0488
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11510.8	1731.4	0.5842	21.7247	17.3389	0.9081	0.977	6.1238	4.924	0.5399	0.526	0.3016	0.8312	0.155	-0.07	-0.0639	-0.1414	-0.021	0.0311
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11310.5	730.63	0.5841	18.4487	16.2605	0.8768	0.9762	5.6501	4.628	0.3757	0.3843	0.1791	0.5219	0.0784	-0.0473	-0.0502	-0.0776	0.0014	0.02
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11483	1191.8	0.5839	29.6026	19.9126	0.9382	1	7.3622	5.2578	0.4108	0.3911	0.3086	0.5909	0.0598	-0.0445	-0.0437	-0.0812	-0.0214	0.0127
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10864.5	1614	0.5839	25.7638	19.4561	0.8553	0.9633	6.945	4.8708	0.3317	0.3233	0.1958	0.4586	0.0711	-0.0096	-0.0112	-0.0493	0.0354	0.0168
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11171.8	392.36	0.5838	12.2045	16.0972	0.5919	0.7781	5.2547	4.1517	0.4386	0.4304	0.3028	0.5967	0.0865	-0.0408	-0.0363	-0.082	0.0047	0.026
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11494.7	1938.8	0.5838	80.0417	32.2115	0.9694	1	11.0783	9.312	0.3097	0.3098	0.2232	0.4043	0.0388	-0.0275	-0.0295	-0.047	0.016	0.0108
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11315.3	2220.1	0.5838	34.8797	29.0864	0.5181	0.7002	9.344	7.0733	0.3716	0.349	0.2558	0.6139	0.0736	-0.0393	-0.041	-0.0634	0.008	0.015
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11107	1667.2	0.5837	50.8801	26.5066	0.91	0.9968	9.6951	6.3937	0.31	0.3088	0.2231	0.3796	0.0349	-0.0379	-0.0381	-0.0637	-0.0009	0.012
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11383.5	617.35	0.5837	22.5973	17.6836	0.9081	0.992	6.4601	4.5053	0.4508	0.4586	0.3279	0.5529	0.0409	-0.0233	-0.024	-0.0522	0.0162	0.0157
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11287.1	894.16	0.5837	26.5064	21.195	0.7415	0.8895	7.6553	5.62	0.338	0.3256	0.2032	0.5736	0.0664	-0.0372	-0.0368	-0.0716	0.0216	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10280.2	1423.8	0.5836	52.3456	26.8016	0.9157	1	10.0865	6.589	0.395	0.4082	0.2185	0.5213	0.0641	-0.0379	-0.0415	-0.0805	0.0056	0.0166
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10464.2	2330.6	0.5836	62.5737	28.4899	0.9688	1	9.6211	8.2129	0.3658	0.3618	0.249	0.6106	0.0608	-0.0449	-0.0453	-0.077	0.011	0.0163
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10168.3	592.51	0.5836	29.2959	22.1733	0.7488	0.9131	7.8874	6.2606	0.5008	0.4923	0.289	0.7054	0.0864	-0.07	-0.0683	-0.112	-0.0196	0.0238
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10285	438.61	0.5835	32.6515	26.71	0.5751	0.7551	8.8983	7.0805	0.3694	0.3717	0.2064	0.4841	0.0548	-0.0375	-0.0395	-0.0738	0.0207	0.0158
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11250.8	2274.3	0.5835	22.1199	22.7826	0.5355	0.7273	7.6298	5.8909	0.4951	0.5057	0.2825	0.693	0.0957	-0.0664	-0.0672	-0.1067	-0.0147	0.0197
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10709	469.38	0.5833	42.0911	24.1703	0.9054	0.9711	8.3469	6.6361	0.3212	0.3379	0.1715	0.5114	0.0672	-0.0309	-0.0392	-0.0664	0.0398	0.0248
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10541.2	431.66	0.5832	22.1652	17.569	0.9024	0.9823	6.3529	4.946	0.3663	0.3663	0.2114	0.4813	0.0709	-0.0259	-0.0309	-0.048	0.009	0.0146
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11380.6	709.12	0.5832	15.6856	15.0593	0.8692	0.9474	4.9987	4.4822	0.5641	0.5693	0.3189	0.8104	0.1441	-0.0644	-0.064	-0.1193	-0.0121	0.034
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10492.2	602.68	0.5831	7.9089	14.6919	0.4604	0.6681	4.7212	3.6414	0.4389	0.4567	0.2919	0.5423	0.0676	-0.0541	-0.056	-0.0801	-0.0174	0.0195
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10954.8	1264.4	0.5831	29.9443	20.4554	0.8993	0.9705	6.9413	5.7417	0.3469	0.3406	0.1861	0.5302	0.1	-0.028	-0.0277	-0.0778	0.0216	0.0245
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10550.5	765.45	0.583	73.7896	30.8043	0.9772	1	10.507	9.3528	0.2929	0.294	0.2208	0.3851	0.0365	-0.0248	-0.0241	-0.0455	-0.0016	0.0087
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10271.3	2268.8	0.583	26.1825	19.3569	0.8781	0.9573	6.5545	5.6345	0.3613	0.315	0.141	0.6704	0.1459	-0.0382	-0.0357	-0.103	0.0274	0.0327
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10856.1	744.44	0.583	28.6413	19.5652	0.9402	0.9939	6.7777	5.646	0.4537	0.4185	0.3066	0.712	0.0991	-0.0446	-0.0414	-0.0937	0.0071	0.0219
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11176.9	1057.2	0.583	30.5538	23.5562	0.6919	0.8634	8.2908	6.1886	0.527	0.5195	0.3885	0.7409	0.0761	-0.0575	-0.0561	-0.0967	0.0118	0.0209
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10319.3	1555.5	0.5829	25.7574	18.7553	0.9202	1	6.8886	4.8061	0.6177	0.6612	0.3308	0.8983	0.1796	-0.0838	-0.0865	-0.1345	-0.0082	0.0311
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10648.5	2154	0.5829	27.1688	20.4331	0.8177	0.9176	6.7746	6.011	0.3816	0.3829	0.1034	0.7999	0.1799	-0.0217	-0.0222	-0.0885	0.0682	0.0401
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10245.9	1608.2	0.5829	26.4242	18.8463	0.9349	1	6.8875	5.1567	0.4599	0.4649	0.222	0.7586	0.1379	-0.0603	-0.064	-0.1087	0.032	0.0255
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10855.2	1495.7	0.5829	44.6728	28.0009	0.716	0.858	9.5851	7.8878	0.3532	0.352	0.2559	0.4598	0.0461	-0.0461	-0.0482	-0.074	-0.0186	0.0121
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10696.5	964.12	0.5828	23.6235	18.2047	0.8957	0.9705	6.101	5.4288	0.3795	0.3357	0.2386	0.6336	0.1052	-0.0347	-0.0295	-0.0906	0.0201	0.0264
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10579.9	452.46	0.5828	24.0131	23.0982	0.5656	0.7618	7.6561	6.2024	0.3486	0.3482	0.2746	0.4096	0.0297	-0.0421	-0.0415	-0.0781	-0.014	0.016
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11197	989.07	0.5827	58.0787	31.9638	0.7143	0.8551	10.6126	8.5762	0.2962	0.295	0.2438	0.3653	0.0304	-0.031	-0.032	-0.0534	-0.0065	0.0076
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10705.3	1343.3	0.5827	51.0679	25.8225	0.9624	1	9.2014	7.3444	0.3875	0.3674	0.3004	0.5304	0.0592	-0.0407	-0.0376	-0.0844	-0.0157	0.0141
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10967.4	1935.6	0.5826	54.7363	26.7222	0.9633	1	9.0843	7.622	0.3281	0.3145	0.2373	0.5144	0.0574	-0.025	-0.025	-0.0589	0.0119	0.0137
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10562.8	1553.3	0.5826	28.2577	19.721	0.913	0.9882	7.0782	5.5773	0.3276	0.344	0.1554	0.4841	0.0771	-0.023	-0.0178	-0.0713	0.0259	0.0245
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10333.1	2196.4	0.5826	15.063	15.2725	0.8115	0.9437	5.4645	3.8447	0.5685	0.5536	0.204	1.2135	0.2825	-0.0596	-0.0563	-0.171	0.026	0.0525
